imdbid,title,id,year,rating
2289920,Justice Is Mind,5537,2013,3
1464191,Decoding Annie Parker,5541,2013,3
2396566,20 Feet from Stardom,4456,2013,3
2387433,Dark Skies,4462,2013,2
2523600,Viva la liberta,5203,2013,1
1698648,Girl Most Likely,4471,2013,3
2872718,Nightcrawler,5887,2014,3
3284618,Pane e burlesque,6247,2014,3
2474024,"Last Five Years, The",6252,2014,1
3832158,Der Kleine Medicus - Geheimnisvolle Mission im Korper,5899,2014,3
2494384,Aloft,6994,2014,3
4114744,Unutursam F&#305;s&#305;lda,5924,2014,2
2084970,"Imitation Game, The",5941,2014,2
2465140,"Single Moms Club, The",5953,2014,3
3334794,About a Girl,5957,2014,3
2305051,Wild,5971,2014,3
3139086,Batman: Assault on Arkham,6341,2014,3
3748076,"Damned Thing, The",7064,2014,1
4211680,I Call It Love,7429,2014,0
1823664,Annie,6003,2014,3
3612616,Mommy,6007,2014,3
2321549,"Babadook, The",6011,2014,3
3062976,Learning to Drive,6373,2014,3
1528100,Exodus: Gods and Kings,6019,2014,2
4299406,A Noite da Virada,6023,2014,3
1969062,Infinitely Polar Bear,6385,2014,3
1361318,Good People,6035,2014,3
2494280,Stretch,6765,2014,1
2737050,"Two Days, One NIght",6053,2014,3
3696086,Golden Era,6773,2014,2
1552224,Outcast,6416,2014,3
1791681,Treehouse,6061,2014,3
2929690,Margarita with a Straw,7537,2014,3
3529612,River of Fundament,6813,2014,3
2436386,Project Almanac,6103,2014,3
2645188,"Quiet Hour, The",6831,2014,3
1684226,"Normal Heart, The",6124,2014,1
3546114,Anatomy of a Love Seen,7203,2014,3
3661798,Dohee-ya,6490,2014,3
3904770,Ventos de Agosto,7578,2014,3
3442006,Cake,6128,2014,3
3139072,Son of Batman,7208,2014,2
3729920,"Disappearance of Eleanor Rigby: Them, The",5780,2014,3
1706598,Every Secret Thing,6860,2014,3
2274604,Eat with Me,6864,2014,3
2872724,Out of the Dark,7594,2014,3
3235888,It Follows,6518,2014,3
2093990,El Ni&ntilde;o,6158,2014,1
3322940,Annabelle,5804,2014,3
3572132,Ju-on: Owari no hajimari,6885,2014,3
3387648,"Taking of Deborah Logan, The",6527,2014,3
3368814,My Father Must Die,6179,2014,3
3230162,Still the Water,6906,2014,3
2251281,Dark Was the Night,6552,2014,1
1121096,Seventh Son,6191,2014,3
1679276,"Rico, Oskar und die Tieferschatten",5837,2014,1
900387,Suite francaise,6196,2014,3
3365778,Respire,7275,2014,3
1780798,Clown,7280,2014,3
2262227,"Book of Life, The",5850,2014,3
2713180,Fury,5862,2014,1
2955096,Happy Christmas,5870,2014,3
2390237,Cuban Fury,6230,2014,1
3263732,Primero De Enero,6958,2014,3
2473682,Paranormal Activity: The Marked Ones,5219,2014,2
3416742,What We Do in the Shadows,5597,2014,1
1646971,How to Train Your Dragon 2,5618,2014,1
3074694,Flowers in the Attic,5263,2014,3
2975578,"Purge: Anarchy, The",5642,2014,3
2294449,22 Jump St,5663,2014,2
1840309,Divergent,5308,2014,3
3307774,Alpha House,5668,2014,2
2357291,Rio 2,5340,2014,3
1924435,Let&#39;s Be Cops,5702,2014,0
1959490,Noah,5348,2014,3
1355630,If I Stay,5722,2014,3
3992752,Women Aren&#39;t Funny,5726,2014,3
3504048,Housebound,5730,2014,3
1600196,"Drop, The",5734,2014,1
2717860,"Riot Club, The",5766,2014,1
3152098,Mega Shark vs. Mecha Shark,5418,2014,3
2223990,Draft Day,5442,2014,2
3638604,Hard Corner: Le Film,5450,2014,1
3457342,Nosferatu In Love,5458,2014,0
831387,Godzilla,5466,2014,2
1686821,Vampire Academy,5135,2014,3
2004420,Neighbors,5487,2014,3
1976000,"Two Faces of January, The",5495,2014,3
2832470,Dead Snow 2,5149,2014,3
1877832,X-Men: Days of Future Past,5499,2014,1
3186838,Fields of the Dead,5157,2014,3
2095649,Grace of Monaco,5515,2014,3
2212008,"Bag Man, The",5540,2014,1
3504064,Barbie: The Pearl Princess,5194,2014,3
2412568,Ragamuffin,5553,2014,2
3011894,Relatos salvajes,6256,2014,3
816692,Interstellar,5902,2014,3
3007302,Boy Meets Girl,6264,2014,3
2955316,Ocho apellidos vascos,6268,2014,1
2562232,Birdman,5911,2014,3
3021360,Faults,6989,2014,3
2452254,Clouds of Sils Maria,5927,2014,3
3630276,Turist,5936,2014,3
2764784,Phoenix,5940,2014,3
903657,Love &amp; Mercy,6305,2014,2
3921852,Barbie and the Secret Door,5956,2014,3
1883180,En duva satt p&aring; en gren och funderade p&aring; tillvaron,5965,2014,1
2980516,"Theory of Everything, The",5970,2014,3
2515030,Escobar: Paradise Lost,6331,2014,2
3566726,Jane the Virgin,7408,2014,3
2802154,Leviathan,5978,2014,3
2398231,"Homesman, The",5982,2014,1
1958043,"Houses October Built, The",6344,2014,0
3263614,"Kumiko, the Treasure Hunter",6348,2014,3
3060952,Justice League: WAR,7428,2014,3
2310332,"Hobbit: The Battle of the Five Armies, The",5994,2014,1
3104818,"Like Sunday, Like Rain",6724,2014,3
2339741,"Woman in Black 2: Angel of Death, The",6368,2014,3
2170593,St. Vincent,6010,2014,3
2870808,Life Partners,6740,2014,3
2784678,Top Five,6026,2014,3
2398249,They Came Together,6034,2014,3
3749900,Gotham,7499,2014,3
2261331,Black Sea,6423,2014,0
1661820,Cut Bank,6784,2014,3
2567038,"Frame, The",7516,2014,3
2179136,American Sniper,6118,2014,1
365907,A Walk Among the Tombstones,5770,2014,1
3812402,How to Steal a Dog / Gae-leul hoom-chi-neun wan-byeok-han bang-beob,6845,2014,3
3328716,Paper Planes,6501,2014,1
3983072,Ein Geschenk der Gotter,5791,2014,3
3483194,Tu Dors Nicole,6509,2014,3
2088003,Big Game,6513,2014,0
2140619,Two Night Stand,5807,2014,3
2870708,Wish I Was Here,5811,2014,3
3148348,Let Us Prey,6534,2014,3
2920808,God&#39;s Pocket,6178,2014,1
1865505,Song of the Sea,6182,2014,3
1555440,Girltrash: All Night Long,7633,2014,3
2652092,"Good Lie, The",5832,2014,3
3598222,Mercenaries,6551,2014,3
3042408,Who Am I - Kein System ist sicher,5836,2014,2
2639344,Love Is Strange,6195,2014,2
3800012,Near Death Experience,6208,2014,0
2788716,Welcome to Me,6225,2014,3
2720680,"Salvation, The",5874,2014,1
3726220,Der kleine Drache Kokosnuss,6957,2014,0
3128900,Miss Meadows,6600,2014,3
1418377,"I, Frankenstein",5218,2014,1
2103254,Tammy,5608,2014,3
1742334,Sabotage,5625,2014,3
3560546,Dead Girls,5633,2014,3
2872732,Lucy,5650,2014,3
3528906,Our RoboCop Remake,5307,2014,3
2800240,Qu&#39;est-ce qu&#39;on a fait au Bon Dieu?,5680,2014,3
3469518,Alles Inklusive,5327,2014,3
2751390,Life Of Riley,5689,2014,2
2369135,Need for Speed,5693,2014,1
1626146,Hector and the Search for Happiness,5701,2014,1
2333784,"Expendables 3, The",5705,2014,0
2247476,When the Game Stands Tall,5709,2014,1
1843866,Captain America: The Winter Soldier,5351,2014,3
1972571,A Most Wanted Man,5713,2014,2
458481,Sin City: A Dame to Kill For,5717,2014,1
2473602,Get On Up,5721,2014,2
2402157,"November Man, The",5729,2014,1
2870612,As Above So Below,5733,2014,3
3014666,Moms&#39; Night Out,5737,2014,3
2800038,Atlas Shrugged: Who Is John Galt?,5745,2014,3
2231489,Saint Seiya: Legend of Sanctuary,5749,2014,2
2141751,God Help the Girl,5753,2014,3
1441395,Under the Skin,5397,2014,0
2209764,Transcendence,5405,2014,1
2618500,Lugen,5765,2014,3
2355495,Barefoot,5409,2014,3
2707858,Yves Saint Laurent,5421,2014,2
1043726,"Legend of Hercules, The",5068,2014,2
1872181,Amazing Spider-Man 2,5429,2014,1
1205537,Jack Ryan: Shadow Recruit,5090,2014,1
2404181,Belle,5449,2014,3
2483260,"Pirate Fairy, The",5453,2014,3
2463288,Walk of Shame,5465,2014,3
2281587,Muppets Most Wanted,5482,2014,1
2883512,Chef,5486,2014,1
2177771,"Monuments Men, The",5144,2014,0
1587310,Maleficent,5510,2014,3
1234721,Robocop,5164,2014,2
1571249,"Skeleton Twins, The",5535,2014,3
3515892,"Pa Boys, The",5214,2014,2
2027231,Perfect Sisters,7692,2014,3
2911666,John Wick,5897,2014,1
3565264,Thegidi,6263,2014,2
2245084,Big Hero 6,5906,2014,3
2235108,Dear White People,5918,2014,3
443465,Before We Go,6996,2014,3
1791528,Inherent Vice,5922,2014,1
1951265,"Hunger Games: Mockingjay - Part 1, The",5931,2014,3
4044364,Citizenfour,5935,2014,1
3398268,Omoide no Mani (When Marnie Was There),6304,2014,3
2870756,Magic in the Moonlight,5947,2014,3
1791682,While We&#39;re Young,6673,2014,3
1020072,Selma,5959,2014,3
1371150,This Is Where I Leave You,5977,2014,2
1204977,Ouija,5981,2014,3
2199436,Sadilishteto,7066,2014,1
2818178,Nar dyrene drommer,7431,2014,1
4150316,Frozen in Time,5993,2014,0
1109624,Paddington,5997,2014,3
2788710,"Interview, The",6001,2014,1
2473794,Mr. Turner,6009,2014,1
3717068,Court,6731,2014,1
1809398,Unbroken,6013,2014,0
3003800,Amour fou,6743,2014,2
2238050,White Bird in a Blizzard,6025,2014,3
3569356,Not Cool,6747,2014,3
1198156,You&#39;re Not You,6037,2014,3
3120408,Tinker Bell and the Legend of the NeverBeast,6440,2014,3
3720788,"Disappearance of Eleanor Rigby: Her, The",6109,2014,3
1605798,Effie Gray,6476,2014,3
2937898,A Most Violent Year,6117,2014,3
2490326,Cooties,6488,2014,1
455944,"Equalizer, The",5782,2014,1
3479316,Parallels,6139,2014,3
3713166,Unfriended,6504,2014,3
3089326,Magical Girl,6143,2014,3
3013588,Avis de mistral,5790,2014,3
3529198,My Little Pony: Equestria Girls - Rainbow Rocks,5810,2014,3
2582802,Whiplash,5818,2014,1
3097204,"Inbetweeners 2, The",5826,2014,1
2752688,Rosewater,6545,2014,1
1726592,Before I Go to Sleep,6185,2014,3
2034031,Laggies,5831,2014,3
3138192,Mostly Ghostly: Have You Met My Ghoulfriend?,5835,2014,3
1698641,"Alexander and the Terrible, Horrible, No Good Very Bad Day",5839,2014,3
3655522,Girlhood,6198,2014,3
3971202,Le Paradis,5848,2014,0
1978532,Someone Marry Barry,6207,2014,2
2396721,"Scribbler, The",6220,2014,3
3145220,Hits,6583,2014,3
2965412,Comet,6607,2014,1
864835,Mr. Peabody and Sherman,5221,2014,1
2278388,"Grand Budapest Hotel, The",5229,2014,1
2910274,Obvious Child,5590,2014,3
3175038,Ek Villain,5599,2014,2
1980929,Begin Again,5616,2014,3
2234003,Calvary,5620,2014,2
2103281,Dawn of the Planet of the Apes,5624,2014,1
2771372,Veronica Mars,5282,2014,3
1742044,Jersey Boys,5649,2014,2
1267297,Hercules,5661,2014,2
2015381,Guardians of the Galaxy,5671,2014,3
2106361,Into the Storm,5679,2014,3
2980648,"Hundred-Foot Journey, The",5692,2014,3
787474,"Boxtrolls, The",5696,2014,2
435651,"Giver, The",5700,2014,3
458413,A Long Way Down,5346,2014,3
1605717,Frank,5720,2014,1
2756032,"One I Love, The",5724,2014,3
1702014,Hoje Eu Quero Voltar Sozinho,5388,2014,3
2382396,Joe,5396,2014,2
3169706,Pride,5756,2014,3
2172584,Maps to the Stars,5764,2014,3
2536428,La cr&egrave;me de la cr&egrave;me,5408,2014,3
2388715,Oculus,5416,2014,3
1408253,Ride Along,5104,2014,0
2582846,"Fault in Our Stars, The",5456,2014,3
3257692,Starving in Suburbia,5468,2014,3
2614684,&#39;71,5159,2014,0
2557490,A Million Ways to Die in the West,5517,2014,2
3118958,Lizzie Borden Took An Ax,5175,2014,3
1631867,Edge of Tomorrow,5529,2014,1
2172934,3 Days to Kill,5192,2014,3
1921064,Pompeii,5196,2014,3
2545186,A coup sur,5566,2014,2
2024469,Non-Stop,5217,2014,3
1971325,Automata,5892,2014,1
3499048,Gueros,6258,2014,2
2675914,Kraftidioten,5900,2014,1
2908856,My Old Lady,6266,2014,3
3390572,Haider,7713,2014,2
2593224,In the Courtyard,6642,2014,3
2505294,Ask Me Anything,6646,2014,3
3283556,Land Ho!,7007,2014,3
1100089,Foxcatcher,5942,2014,1
1724965,Innocence,6668,2014,3
3804984,Mike and I,6307,2014,1
1911658,Penguins of Madagascar,5950,2014,0
3344922,Hungry Hearts,6672,2014,2
2933544,5 Flights Up,7036,2014,3
3395184,Spring,6690,2014,0
2180411,Into the Woods,6000,2014,3
1384925,Ardor,7086,2014,0
3253930,La isla minima,6370,2014,2
3457734,Fort Tilden,7459,2014,1
3077108,Appropriate Behavior,6032,2014,3
2326554,A Girl Walks Home Alone at Night,6036,2014,3
2123146,Angry Video Game Nerd: The Movie,6400,2014,3
4056574,Agatha Raisin: The Quiche of Death,6040,2014,3
2884206,I Origins,6045,2014,3
3576084,Zero Motivation,6050,2014,3
1767372,She&#39;s Funny That Way,6413,2014,3
2808680,Ei Kiitos,6054,2014,2
3318220,Jongens,7133,2014,1
2626350,Step Up All In,6421,2014,2
3149038,A Brilliant Young Mind,6425,2014,1
3316960,Still Alice,6066,2014,3
2784512,Zombeavers,6091,2014,3
3086442,"Ich seh, Ich seh",6459,2014,0
2802144,Kingsman: The Secret Service,6108,2014,3
2316801,La belle et la bete,7575,2014,3
2340650,East Side Sushi,6491,2014,3
3294200,"Falling, The",6499,2014,3
3184934,Une nouvelle amie,6147,2014,2
4800178,Verden venter,7226,2014,3
2267998,Gone Girl,5801,2014,3
1126590,Big Eyes,6159,2014,3
2106529,Lust for Love,6524,2014,3
2535470,Wyrmwood: Road of the Dead,6528,2014,3
2011159,No Good Deed,5813,2014,3
2397535,Predestination,6172,2014,3
3125324,Beyond the Lights,5817,2014,3
2693664,Young Ones,7254,2014,1
3570168,Dyke Hard,6180,2014,3
1638002,"Love, Rosie",6188,2014,3
1872194,"Judge, The",5838,2014,2
3720802,Mange tes morts,5847,2014,0
2844798,Feher isten,6219,2014,3
2936470,Electricity,6951,2014,3
3386954,"Gabby Douglas Story, The",7314,2014,1
1837709,Winter&#39;s Tale,5220,2014,3
1800246,That Awkward Moment,5236,2014,3
3421270,Asian School Girls,5594,2014,3
2109248,Transformers: Age of Extinction,5598,2014,3
1253863,300: Rise of an Empire,5256,2014,1
3777462,Wir sind die Neuen,5619,2014,3
3322420,Queen,5280,2014,3
2761578,Wicked Blood,5643,2014,3
1086772,Blended,5664,2014,3
2980706,Planes: Fire &amp; Rescue,5674,2014,1
3110960,Jimmy&#39;s Hall,5678,2014,1
1291150,Teenage Mutant Ninja Turtles,5687,2014,3
2528814,God&#39;s Not Dead,5337,2014,3
1621046,Cesar Chavez,5345,2014,3
3097084,Camp Takota,5349,2014,3
2287861,Lies I Told My Little Sister,5353,2014,3
2835536,"Quiet Roar, The",5719,2014,3
1647668,Million Dollar Arm,5387,2014,1
1790864,"Maze Runner, The",5755,2014,1
2203939,"Other Woman, The",5423,2014,3
1430612,Brick Mansions,5447,2014,3
1490017,"Lego Movie, The",5132,2014,3
2199543,Praia do Futuro,5488,2014,1
1065073,Boyhood,5508,2014,3
2461126,"Something, Anything",5516,2014,3
1376213,"Adventurer: The Curse of the Midas Box, The",5207,2014,1
2345737,"Rover, The",5559,2014,0
1850457,Sisters,6609,2015,3
3205394,Roald Dahl&#39;s Esio Trot,7327,2015,1
2131532,Hidden,6613,2015,3
3756788,Our Little Sister,6974,2015,3
4145304,Unexpected,7335,2015,3
3707396,Hedi Schneider steckt fest,6261,2015,3
3289728,Equals,6982,2015,3
3079380,Spy,6265,2015,3
3503460,Embers,7343,2015,1
1655441,"Age of Adaline, The",6269,2015,3
4291590,Evolution,7347,2015,0
3322364,Concussion,6633,2015,1
2884018,Macbeth,6637,2015,1
3472226,Kung Fury,6278,2015,2
4171544,Predator Dark Ages,6282,2015,0
3064298,Man Up,6649,2015,3
4714032,Battledream Chronicle,6294,2015,3
3478232,Mythica: The Darkspore,6661,2015,3
3717016,After the Ball,6667,2015,3
369610,Jurassic World,6306,2015,3
3569230,Legend,6671,2015,3
3090670,Advantageous,6685,2015,3
2515034,"Gunman, The",6328,2015,1
4026600,"Four Warriors, The",6336,2015,1
3993894,Queen of Earth,6717,2015,3
3152624,Trainwreck,6357,2015,3
2555736,"Second Best Exotic Marigold Hotel, The",6361,2015,3
4359416,Taxi,6365,2015,3
1731701,Barely Lethal,6369,2015,3
4005402,"Colony, The",7089,2015,3
4298958,Sweet Bean,7454,2015,3
3172532,"Diary of a Teenage Girl, The",6737,2015,3
2262345,Long Way North,7458,2015,1
3824458,Tangerine,6390,2015,3
3296658,Hrutar,7116,2015,1
2461340,Till We Meet Again,6757,2015,3
3764966,Teen Beach 2,6399,2015,3
3977462,Full Out,7482,2015,3
1638355,"Man from U.N.C.L.E., The",6407,2015,3
4216934,Frau Muller muss weg,6048,2015,3
4501454,"Meddler, The",6769,2015,3
3742378,Que Horas Ela Volta?,6412,2015,3
4341864,La memoria del agua,7132,2015,2
4263482,"VVitch: A New-England Folktale, The",6777,2015,3
2140379,Self/less,6424,2015,1
884732,"Wedding Ringer, The",6065,2015,3
1754656,"little prince, The",6434,2015,3
3487994,Bloodsucking Bastards,6438,2015,2
4108134,London Spy,7541,2015,1
2994832,"Summer of Sangaile, The",6094,2015,3
3291148,Just Jim,6469,2015,1
2570858,"Duke of Burgundy, The",6107,2015,3
2403021,"Green Inferno, The",6478,2015,3
2057392,Eye in the Sky,6836,2015,3
4450396,My Little Pony: Equestria Girls - Friendship Games,6482,2015,3
1355683,Black Mass,6486,2015,1
2554274,Crimson Peak,6494,2015,3
3856042,Bad Hair Day,6132,2015,3
3682448,Bridge of Spies,6502,2015,1
2080374,Steve Jobs,6506,2015,3
4485178,Je suis un soldat,6868,2015,3
3488710,"Walk, The",6510,2015,1
3532278,brothers of the wind,7253,2015,0
2452042,"Peanuts Movie, The",6548,2015,3
4392438,La Passion d&#39;Augustine,6187,2015,3
4153324,Tjuvheder,7270,2015,3
1951266,"Hunger Games: Mockingjay - Part 2, The",6560,2015,3
3577624,A Perfect Day,6926,2015,2
2717822,Blackhat,6572,2015,1
4056738,Do You Believe?,6222,2015,3
3076658,Creed,6588,2015,2
3077214,Suffragette,6226,2015,3
3685622,600 millas [600 Miles],7305,2015,0
3722070,"Lady in the Van, The",6950,2015,3
1524930,Vacation,6596,2015,3
3850590,Krampus,6601,2015,3
2582502,Fathers &amp; Daughters,7686,2015,3
787524,"Man Who Knew Infinity, The",6969,2015,0
3707106,By the Sea,6612,2015,3
4265878,Dora oder Die sexuellen Neurosen unserer Eltern,6260,2015,3
1172049,Demolition,6985,2015,1
3460252,"Hateful Eight, The",6628,2015,3
2058673,Point Break,6632,2015,0
4858280,Stitcher,6636,2015,0
4171032,World of Tomorrow,6277,2015,3
2126355,San Andreas,6281,2015,3
3268668,Captive,6644,2015,3
1596363,"Big Short, The",6648,2015,1
2493486,Last Knights,6297,2015,1
4594834,Chi-Raq,6660,2015,3
1870548,This changes everything,6665,2015,3
3303652,A Sort of Homecoming,6674,2015,3
1618442,"Last Witch Hunter, The",6684,2015,3
1441953,Testament of Youth,6322,2015,3
2321502,Uncanny,6692,2015,0
4069042,Anna Unbound,6696,2015,3
1340138,Terminator Genisys,6340,2015,0
3247714,Survivor,7063,2015,3
3312830,Youth,6708,2015,1
3715122,L&#39;attesa,6712,2015,3
3544082,45 Years,7072,2015,1
3757648,Temp&ecirc;te,6716,2015,1
3844362,"Overnight, The",6356,2015,3
5005684,Nil Battey Sannata,7441,2015,3
3205376,Slow West,6364,2015,0
4319698,Little Big Master,6732,2015,3
2268016,Magic Mike XXL,6372,2015,3
4895704,Next Stop L.A.,6376,2015,3
2381249,Mission: Impossible - Rogue Nation,6389,2015,0
3978720,Fourth Man Out,7111,2015,1
4093680,Min lilla syster,6752,2015,3
3623726,Ricki and the Flash,6410,2015,3
2109127,Eaters,7503,2015,1
3236120,I&#39;ll See You in My Dreams,6419,2015,3
470752,Ex Machina,6084,2015,1
2742544,Until Dawn,6449,2015,3
4191054,Strange Magic,6093,2015,3
4046784,Maze Runner: The Scorch Trials,6457,2015,3
3045616,Mortdecai,6098,2015,1
3316948,American Ultra,6472,2015,1
3727982,Ava&#39;s Possession,7558,2015,3
1837562,A Royal Night Out,7197,2015,3
2118624,"Final Girls, The",6489,2015,3
4195368,Birigyaru,7577,2015,3
3620762,Anguish,6851,2015,3
2631186,Baahubali: The Beginning,6855,2015,1
3422078,Avril et le monde truque,7219,2015,3
790770,Miles Ahead,7232,2015,0
2908446,Insurgent,6157,2015,3
2097331,Family Fang,6889,2015,3
2918436,"Lazarus Effect, The",6166,2015,3
2710826,AfterDeath,6530,2015,3
2820852,Furious 7,6186,2015,3
2719848,Everest,6913,2015,2
2210769,"Liza, the fox fairy",6190,2015,3
3766394,"Hello, My Name Is Doris",6925,2015,3
2402927,Carol,6563,2015,3
1663202,"Revenant, The",6567,2015,0
2395427,Avengers: Age of Ultron,6217,2015,3
3170832,Room,6584,2015,3
3369806,Max,6949,2015,3
4145324,Bound,6229,2015,3
2279339,Love the Coopers,6595,2015,3
5105218,Halal Love,6961,2015,3
1392190,Mad Max: Fury Road,6242,2015,3
3332064,Pan,6611,2015,1
2096673,Inside Out,6255,2015,3
2872462,Mistres America,6619,2015,3
4000768,L&#39;antiquaire,6259,2015,3
1964418,Tomorrowland,6267,2015,3
2639254,A Little Chaos,6271,2015,3
2446980,Joy,6635,2015,3
1950135,Drunk Wedding,6275,2015,2
2361509,"Intern, The",6643,2015,3
2848292,Pitch Perfect 2,6284,2015,3
1254322,"Girl King, The",7361,2015,3
2404425,Woman in Gold,6288,2015,3
1528854,Daddy&#39;s Home,6651,2015,1
3195644,Insidious: Chapter 3,6292,2015,3
810819,"Danish Girl, The",6655,2015,3
4466936,"Un peu, beaucoup, aveuglement!",6296,2015,3
3058674,VANish,6300,2015,1
2006295,"33, The",7378,2015,3
3614530,Jem and the Holograms,7029,2015,3
2938956,"Transporter Refueled, The",6678,2015,3
3877674,Maend &amp; hons,6316,2015,1
